user_id,first_name,last_name,address,city,phone,email,username,password
644,Hollis,Keomuangtai,27 7th St,Keswick,905-928-5294,hollis.keomuangtai@cox.net,aitzcovichchhw,yQ8)\vy.3fs
645,Carry,Ziller,8 Maynesboro St,Strathroy,519-847-8783,carry@cox.net,bsherreardhx,lT3`8*<i
646,Bong,Fears,7 State St #1,Pierrefonds,514-308-1992,bfears@fears.org,bhallowshy,sH7+Ssh2QfJ
647,Yolande,Staiano,21 N 14th St,Orleans,613-700-7712,yolande_staiano@gmail.com,eallibonehz,nG2\Z!BZ
648,Lottie,Hegdahl,45 W 21st St,Unionville,905-638-1034,lottie_hegdahl@aol.com,auffi0,xX8%cy~St04qFI
649,Jose,Kylish,93 Law Dr,Pierrefonds,514-211-3774,jose.kylish@aol.com,cbrosemani1,fF9\uutj3
650,Tuyet,Abramovitz,976 Cozycroft Ave,Richmond Hill,905-790-7938,tuyet.abramovitz@abramovitz.com,ehoweyi2,xW8#C8HYI!4
651,Pearline,Provenzano,611 S 2nd St,Concord,905-734-9102,pearline.provenzano@provenzano.org,etomainii3,qE7.h|uG9j
652,Robt,Hankison,3780 Ronson Rd,Quebec,418-874-8104,robt_hankison@cox.net,bglanvilli4,"eH1<wi""vDQ"
653,Shawnee,Kesten,5 W Irving Park Rd,Big Ridge,902-208-1038,shawnee@yahoo.com,kpeceyi5,yK4)+ltYVw(A@6t
654,Lacresha,Quinones,48 Bernardo Cent,Vaudreuil-Dorion,450-213-1080,lacresha@hotmail.com,spashbai6,eI9~PEHdcB0'
655,Basilia,Vinroe,45 S Wells Ave,Quebec,418-386-6120,basilia.vinroe@gmail.com,kelricki7,"kX7+Rs$\~|!""}"
656,Aleisha,Areizaga,960 Deming Way,Quebec,418-408-1640,aareizaga@hotmail.com,swootoni8,jX0*!YH*gJ(
657,Frank,Tryninewski,462 2nd St,Prince Albert,306-653-1772,ftryninewski@gmail.com,wanfreyi9,iR2|=s4MKA8u)YHe
658,Ria,Steinhorst,269 Commercial Dr,Jonquiere,418-319-1374,ria.steinhorst@steinhorst.com,rlawmania,qA3$FM79Z$M=x=
659,Carla,Kallenberger,8 Commercial Blvd #9,Hanover,519-646-7797,carla@aol.com,hdargavelib,qG6!3@Zfw5WKAV
660,Lashanda,Skahan,739 Stockton Ave,Gray Rapids,506-497-2698,lashanda.skahan@aol.com,dcuncarric,"cD1&*C""i`3w%tg~S"
661,Jarod,Catalina,60 Sunrise Ave,North Bay,705-369-2146,jcatalina@aol.com,bkohlermanid,rN3+<27lH
662,Leoma,Rabago,575 Washington St,Nanaimo,250-810-7815,leoma.rabago@hotmail.com,ahickeringillie,fJ5_V0eZVlZX
663,Yasuko,Greeves,4634 Anania Dr,Vernon,250-891-6910,ygreeves@cox.net,bdibernardoif,rC5}~M~'y(yH#2cl
664,Jimmie,Snelling,24 Sw Bridgeport Rd,Oakville,905-772-1416,jimmie.snelling@gmail.com,plarwellig,"lU6,T%k/}"
665,Titus,Dugre,419 N Dixboro Rd #8,Gatineau,819-983-1846,titus.dugre@dugre.org,ncullivanih,uR9{qGS'
666,Joanne,Teoh,1 W Sierra Madre Blvd #9985,St Catharines,905-219-6895,joanne@yahoo.com,jgalgeyii,"sX8!*t+"""
667,Suzi,Groom,9 W Jackson Blvd,Surrey,604-700-2946,suzi.groom@groom.org,sloxstonij,"aE0),T{wc*"
668,Denny,Amazan,4974 Rockburn Hill Rd #3,Surrey,604-239-4105,denny@amazan.com,rstockneyik,jY6{Bd)~
669,Willie,Coughlan,8545 S Westshore Blvd,Cantley,819-869-6389,willie@aol.com,dhatzaril,wV9<u7INX
670,Margurite,Brake,258 S Ash Ave,Amherstburg,519-476-5983,margurite.brake@yahoo.com,cuccelliim,fO0?uLR=zmYrS$Zg
671,Arlen,Romack,1 W Green Bay St,Saint John,506-218-3036,arlen.romack@yahoo.com,rtenauntin,pE4#Ja|z`N90Q?+8
672,Shaniqua,Corna,8 Sylvan Ave,North York,416-573-9093,shaniqua@yahoo.com,rettyio,qW7@w~Wf|P
673,William,Boccard,9 Clove Rd,Pointe-aux-Trembles,514-606-4631,william@gmail.com,rsweetmanip,"cN2~XG,$eRT<62>~"
674,Silva,Riviere,10 Canal St,Pierrefonds,514-319-4125,silva.riviere@riviere.org,hthackstoniq,gI9'?'eM<NBNUn=
675,Gearldine,Haberle,62 N 3rd St,Calgary,403-810-3712,gearldine_haberle@hotmail.com,eflucksir,"sO5,=>aLsO"
676,Azalee,Aja,2607 Market St,Chateauguay,450-515-9694,azalee.aja@cox.net,mbiscombis,oO5!&mg#TC$w
677,Kimbery,Plikerd,62 15th Ave #63,Duncan,250-504-9388,kimbery.plikerd@cox.net,pgilbaneit,uX4.vpm>1|V{7
678,Ricarda,Kratt,1 Clairemont Mesa Blvd,New Glasgow,902-614-2197,rkratt@yahoo.com,wblankauiu,"zH5/,GJA$&A$|OG"
679,Macy,Massay,6 N Water St,Dauphin,204-656-8450,macy@hotmail.com,rshanahaniv,"tM7$m%7rd\,U#"
680,Carol,Normington,1 S Kresson St,Alma,418-540-2207,carol@gmail.com,vnuddiw,"wT9,'_A$\.!3|>M"
681,Blythe,Czaplinski,4 S 4th St,Calgary,403-775-4053,blythe_czaplinski@czaplinski.com,mboostix,pA0>zpq?ZS81LN
682,Tanesha,Tesseneer,326 Witherspoon St,Etobicoke,416-568-3388,tanesha_tesseneer@hotmail.com,aanmoreiy,tZ3~YAniBlg_og
683,Yaeko,Orndoff,66 Hoffman St,St Thomas,519-625-4433,yaeko_orndoff@orndoff.org,adegregorioiz,"qA8_rGxF,"
684,Broderick,Lorenz,185 Davis St,Saskatoon,306-285-1574,broderick_lorenz@hotmail.com,emcmichanj0,"xA9{f""9u&J}t&n+"
685,Twila,Shadle,20 Simpson Ferry Rd,Victoria,250-862-6746,tshadle@shadle.com,jbourdasj1,"tB2|j|5<I8E,"
686,Sarina,Pead,7821 16th St Nw,Ajax,905-696-6221,spead@cox.net,ajimej2,yU7&1#o`$r
687,Candra,Peets,9 Pulaski Park Dr #7,North Bay,705-799-1235,candra@hotmail.com,cstanwayj3,"rB1=$d67F{A"""
688,Von,Aprigliano,63 Baronne St,Port Moody,604-986-3233,von@aol.com,jcomerj4,sZ7*(o87}S
689,Natalya,Verso,74 Chestnut St,Kitchener,519-736-9305,natalya_verso@yahoo.com,mhellewellj5,sI3\1|%QB<
690,Stanton,Rigazio,4 Smith St #5,North York,416-801-7398,srigazio@rigazio.org,dcaurahj6,yU4)A1dpbK$
691,Dona,Larner,4298 E Drinker St,York,416-884-9104,dona@hotmail.com,wstickelsj7,qP6=DHH9G_V&6n
692,Cortney,Choice,80 S 33rd Pl,Greenfield Park,450-339-6016,cortney.choice@choice.com,wharcej8,"nH3,Dq.=N/ep=M"
693,Ira,Betterton,935 S Padre Island Dr,Halifax,902-240-7029,ira.betterton@yahoo.com,swimletj9,nC4>rPZ!NP?=!P
694,Vanna,Pickle,3 B Main #117,Newmarket,905-309-4565,vanna_pickle@aol.com,bbrineja,"yH4~,rgpJ{N"
695,Bo,Sabota,779 Moore St,Winnipeg,204-210-4967,bo_sabota@sabota.com,mwilcottjb,lX6%YBy+9}X\
696,Nathalie,Corners,14 Van Buren St,Peterborough,705-736-4801,nathalie_corners@corners.org,jlarensonjc,gE5@csOMO
697,Rodney,Lockamy,7 N Us Highway 67 #96,Ottawa,613-273-5773,rodney_lockamy@aol.com,cfosseyjd,iO4\!|zRk<K!H
698,Elena,Hairr,31 Mechanic St #9839,Stephenville,709-399-4807,ehairr@hotmail.com,dtunnadineje,"iC1\Lm%%C+""=}M"
699,Blossom,Kraatz,881 Route 38,North York,416-631-1863,blossom_kraatz@kraatz.org,scollardjf,tZ3`>Htq+<?\f
700,Loreen,Griepentrog,6 Monard Dr,Orleans,613-684-4467,loreen_griepentrog@aol.com,bdrohanejg,zB0)(H%#Za
701,Tayna,Keirnan,18 Cowesett Ave,Barrie,705-655-5936,tayna_keirnan@gmail.com,iliccardojh,pH0)$|z5ich
702,Nieves,Planty,684 Albion Rd,Peterborough,705-616-5386,nplanty@gmail.com,caslinji,tB8{e7z~~>~y5_0o
703,Glenn,Robinault,8700 S Jefferson Rd #676,Lachine,514-330-5479,glenn.robinault@cox.net,kstrippjj,pB6~K1cEi
704,Julianna,Racer,4407 Chestnut Ridge Dr,Saint John,506-752-6097,jracer@cox.net,kwrattenjk,hY5`knRXwQE7hl.
705,Ashton,Nitchals,13 Midway Pl,Oakville,905-725-6769,ashton@cox.net,amccurriejl,kZ0)rNA\Rv8x
706,Shaun,Scovil,253 Hamilton Ave #1684,Pickering,905-907-6615,shaun_scovil@aol.com,srosenbladjm,"mQ2*WGh(,T{"
707,Long,Shintaku,8 W 41st Ave,Blainville,450-771-5010,long.shintaku@shintaku.org,jrodingerjn,bO0*RruvV#3d2P!7
708,Vinnie,Meir,559 Bridge Plz,Etobicoke,416-862-7028,vmeir@meir.com,dparsandjo,hP6{a}0H
709,Lucia,Flipp,196 Touhy Ave,Scarborough,416-870-8070,lucia@aol.com,avalenssmithjp,sG3|V%Hm2
710,Corazon,Ivaska,6 W Lincoln Ave,Saskatoon,306-333-8933,corazon@ivaska.org,hwilkinsjq,lV0.#Ng!
711,Jaime,Perugini,7071 E 7th St #56,Verdun,514-950-4495,jaime_perugini@perugini.com,cfulopjr,jJ7=v{U}
712,Miriam,Stakes,784 Packerland Dr,Burlington,905-441-5009,miriam.stakes@yahoo.com,bserridgejs,"gT0/W""y85"
713,Vallie,Nigl,7823 N 36th Ave,North Vancouver,604-848-3170,vallie@yahoo.com,bhalseyjt,kO6*n?lMY
714,Sheldon,Isachsen,35 Milnor St,Valley,902-330-7314,sheldon@isachsen.org,jlinscottju,gI8`bsePntEeDd'
715,Nickie,Balonek,7 Saint Nicholas Ave,North Vancouver,604-556-1080,nickie.balonek@balonek.com,tczaplejv,aI7+26NNmL
716,Fletcher,Caneles,87 Spencerville Ct #2,Hamilton,905-992-1637,fcaneles@caneles.com,esagarjw,rS5_PgNszk
717,Rutha,Eisert,87 W 32nd St,Niagara Falls,905-468-2503,rutha@eisert.com,hlonerganjx,fI5&z\D5r_a(
718,Brandon,Geigel,70 W Main St,Vancouver,604-940-9313,bgeigel@gmail.com,fgaspardjy,jT1#~D@WVWtoD
719,Franchesca,Lamme,3208 W Touhy Ave,Charlottetown,902-715-9684,franchesca_lamme@yahoo.com,bmayhoujz,"iG1/xBvZ"""
720,Lorriane,Naddeo,7 Airway Cir,Duncan,250-544-1482,lorriane.naddeo@naddeo.org,acarlettk0,vY1}}*@6JNv}
721,Asuncion,Berson,54 Whitaker Way,Reinfeld,204-318-1929,aberson@aol.com,ygodsmarkk1,fF2(4nkO
722,Georgiann,Hoerter,4945 Progress Dr,Grand-Mere,819-632-2869,georgiann_hoerter@hoerter.com,ikewleyk2,iE6`&*9WBfrC
723,Hershel,Bultron,658 W 30th St,London,519-844-4835,hershel_bultron@bultron.org,gnaismithk3,eS3?S30fhr
724,Chu,Collopy,8 E 9mile Rd #697,Trois-Rivieres,819-677-1206,chu@aol.com,gbiasinik4,rK0}f4v!tK%PT~
725,Bettina,Vosmus,7 Ryan Industrial Ct,Vancouver,604-752-9256,bettina@hotmail.com,kcogswellk5,tU6#)5{@
726,Lynsey,Sport,7 Mccrea St,Chilliwack,604-525-6939,lynsey.sport@aol.com,vmuckeenk6,hG5*~20S(
727,Phil,Kuechler,7 Mcwhorter Rd,Jonquiere,418-940-4070,phil_kuechler@gmail.com,rvasilek7,rZ0?Sssc
728,Cordelia,Nicks,572 Simpson St,Georgetown,905-975-4308,cnicks@nicks.org,pbiaggik8,zJ0@5B8J
729,Georgeanna,Marrano,3493 Camino Ruiz,Hamilton,905-366-7378,gmarrano@gmail.com,hsollarsk9,"aF6,Hl6q+=8v20J'"
730,Rosendo,Lanter,2052 E Semoran Blvd,Regina,306-700-6743,rosendo@hotmail.com,mkennefickka,"iI7,oh6D\n!Y'"
731,Jerilyn,Norcia,9 Main St,Hanover,519-978-7661,jerilyn@hotmail.com,stitekb,"qE1<FaWtT/""?Te`<"
732,Elfriede,Bakeley,538 Fayetteville Street Mall,Grand-Sault/Grand Falls,506-404-8558,ebakeley@bakeley.com,mdeverauxkc,pX5.bI2qI
733,Harris,Sheck,9875 Sheafe Rd,Montreal,514-257-9319,harris@cox.net,cfomichyovkd,vH5>>oW~$3uGfo
734,Leonor,Beilinson,269 Distribution Way,Orleans,613-338-5158,leonor.beilinson@hotmail.com,landrichukke,mE8@fLD)SrLP_E
735,Terrilyn,Waska,6 E Miraloma Ave,Gatineau,819-670-6020,terrilyn_waska@hotmail.com,eputnamkf,"oF1,&O`rN"
736,Maddie,Foulds,56 N Wood Ave #25,Montreal,514-874-9519,maddie@hotmail.com,jdraytonkg,gJ8+`K#FJk5H>.P'
737,Melynda,Anstead,3 Lee Dr #8435,Longueuil,450-470-3593,melynda@hotmail.com,cclaussenkh,lE6\qtnV7R|h
738,Odette,Thigpen,1831 Everett Rd,Corner Brook,709-744-4165,othigpen@thigpen.com,cwilseyki,nH3`nyR@Wu8KGF'
739,Steffanie,Meinen,801 W Belmont Ave,Montreal,514-964-9106,steffanie.meinen@cox.net,oblosekj,iB5`J#AMTT>
740,Antonette,Stimac,61 N Westshore Blvd,Kitchener,519-670-5269,antonette_stimac@stimac.org,ljackwayskk,yL2@0Axt#yK?
741,Thora,Daneker,6 Old York Rd,Gatineau,819-648-4049,tdaneker@daneker.com,kmellandkl,dR6.M=\h9L2E4y
742,Nada,Massanet,80 Sw End Blvd,Surrey,604-570-1494,nmassanet@yahoo.com,srichmondkm,cI1&X4os8I
743,Ivette,Dills,7585 Calle De Industrias,Reserve Mines,902-244-5318,idills@cox.net,hsteckingskn,"eZ8?,R!P}tKx"
744,Devon,Delacerda,250 University Ave #9,Comox,250-525-4631,devon@hotmail.com,dveillardko,gF2+ia*fGPkV4h
745,Lon,Tibbles,78 Eastway Dr,Mississauga,905-233-1845,lon.tibbles@cox.net,mocorhanekp,lR9~94*cs'~(H
746,Tennie,Santanna,196 Waterman Ave #1,Trois-Rivieres,819-261-5496,tennie@aol.com,bskaifkq,nJ4{fdrHCT
747,Fidelia,Vilven,9 Meridian St,Scarborough,416-892-4321,fvilven@vilven.org,adorricottkr,tD7.eg_NWoF
748,Michal,Gunyan,9514 Mount Vernon Ave,Quebec,418-399-6819,michal_gunyan@gunyan.com,bfayks,"iK1@W5.I`@H{/""!E"
749,Enola,Yandow,7 Sw 5th Ave,Dartmouth,902-539-1621,eyandow@cox.net,kschechterkt,bU0~}#6h1a63
750,Meghann,Mamudoski,7675 N Solano Dr,Hebbville,902-348-8759,meghann@cox.net,etwydellku,jW8&sXKB45WY}mb\
751,Latanya,Mattia,8229 S Washington Ave,Portage la Prairie,204-649-9481,lmattia@yahoo.com,cmarlingkv,rZ9'u#BWX?+t4L
752,Chandra,Firlik,686 S Dupont Hwy,Oshawa,905-451-3719,chandra@gmail.com,dsmallpeicekw,eO6#TmU9=7!qNf1
753,Barney,Dewer,88 Norris Ave #2,Bedford,902-287-1148,bdewer@gmail.com,egrivorikx,kO4=.+09!{3H
754,Ocie,Chreene,72 W Hampden Ave,Orleans,613-756-9548,ocie.chreene@aol.com,sstaddomky,pI7+M/ji4l('o
755,Precious,Dubray,846 Middletown Blvd #427,Orillia,705-607-6992,precious.dubray@dubray.com,evedenisovkz,cH5{&mUdBPLR6ea
756,Sanda,Laramie,5181 N Alma School Rd,Dawson Creek,250-700-8923,slaramie@laramie.org,mstychel0,bG5_9|G9+
757,Gaynell,Benavente,71 W Indian School Rd,Thunder Bay,807-284-2501,gaynell@hotmail.com,snoseworthyl1,vW4_1&q}.0l
758,Bethanie,Cutsforth,5 Victory Ave,Cambridge,519-328-4250,bethanie_cutsforth@cutsforth.org,pfoystonel2,"tL2""9S2r)Dk?2"
759,Yvette,Capiga,33 Broadway St #8539,Big Valley,403-919-6456,yvette.capiga@yahoo.com,clenneyl3,kB7`>)1Fa~G<c
760,Alana,Blackmon,96 Hook Rd,Scarborough,416-386-8947,ablackmon@gmail.com,rkinsellal4,"pT2*bGCi,eOm8"
761,Lakeesha,Beachel,1 Sw 72nd Ave,Chilliwack,604-352-7502,lakeesha_beachel@aol.com,jgouldl5,hC2*C+kPYZ
762,Ailene,Friedman,479 Commerce Park,Enterprise,506-907-7068,ailene@yahoo.com,fthiesel6,eX8~?HB{
763,Valene,Madson,42 Main St,Alma,418-646-3844,valene@madson.org,reveredl7,zG7~s2X>ah
764,Floyd,Bub,4701 N Cocoa Blvd,Toronto,416-557-9767,fbub@bub.com,egazzardl8,"bA3*,CO~"
765,Josue,Hatherly,755 135th St,Etobicoke,416-337-2239,jhatherly@hatherly.org,airnisl9,cF7!fclM3`R2
766,Johnathon,Wadden,4714 S Main St,Peterborough,705-646-2781,johnathon_wadden@hotmail.com,pelleynela,pF3!n>DSRMN
767,Kenneth,Drizin,2 Scott Blvd,Amos,819-999-6396,kdrizin@aol.com,gturnelllb,iI2?'kBcYgw/mJA
768,Leila,Titzer,9 Constitution Ave,Calgary,403-733-8035,leila_titzer@aol.com,cmathoulc,iZ1%Dl@{K
769,Marquetta,Quinlisk,2965 Lake Lizzie Dr,Mont-Royal,514-950-3156,marquetta_quinlisk@aol.com,rbalserld,zJ9<z?JNMcG)
770,Annamae,Beliles,8939 Merrill Field Dr,Burnaby,604-877-2244,abeliles@gmail.com,rbabarle,cZ4$=J!c\mG
771,An,Dosal,8 Leoole St #3,Drummondville,819-324-8832,adosal@hotmail.com,aleynhamlf,hN7$}o%Ek
772,Karina,Cortesi,901 Broughton Ave #7,Saint-Bruno,450-252-9611,karina_cortesi@hotmail.com,kwapplelg,rK8=jv}<KJ
773,Otis,Luong,263 L St #1255,Simcoe,519-739-4515,oluong@gmail.com,mdomenylh,tO2%bGAI&1R`$0V
774,Brendan,Kasperek,84 L St #98,Coquitlam,604-947-9315,brendan_kasperek@yahoo.com,sbewfieldli,"iR1_""m<ngVtiF2vx"
775,Keith,Evartt,973 El Camino Real,Derby Junction,506-229-5393,kevartt@evartt.com,tilifflj,oC7|/~FuBT(W\
776,Paulina,Arand,5652 Wisconsin Ave,Winnipeg,204-636-8766,paulina_arand@cox.net,fsunshinelk,fV9~RWesa
777,Cherelle,Welschmeyer,2 Ramona Ave #6,Guelph,519-322-9933,cherelle@hotmail.com,rosheall,"kZ4~DE!9Zkyx'dv,"
778,Percy,Neelon,901 Highway 74,Rimouski,418-537-1430,percy_neelon@cox.net,ediamentlm,rY1`j\>LhCjF
779,Margot,Storrs,237 S French Ave,Woodbridge,905-309-5010,mstorrs@cox.net,swarretln,sR5`FC72(Q9L#eNo
780,Paris,Bellis,89 Parade St,Woodstock,519-909-5933,paris@gmail.com,rrosgenlo,jT4(ZThee.YB=Q.S
781,Sina,Masiejczyk,3067 W Wabansia Ave,Etobicoke,416-369-7013,smasiejczyk@cox.net,creschkelp,aY7&|jJR
782,Kimi,Selfe,2 W Kellogg Dr #5,Jonquiere,418-795-3880,kimi@cox.net,ddouganlq,qJ9}lI_oSoRB
783,Chun,Richrdson,3 Aiea Heights #660,Regina,306-245-2534,chun_richrdson@richrdson.org,oguytonlr,"gN4~7<+~kVg9)=,p"
784,Lelia,Thiemann,440 Town Center Dr,Kamloops,250-671-3851,lelia.thiemann@yahoo.com,dmifflinls,pQ1'$9NdIc_e
785,Cordell,Zinda,91 Argyle Rd,Sherbrooke,819-508-6057,cordell_zinda@cox.net,llindrooslt,lY3!BoUAkNTe5oKe
786,Dorothy,Aitken,4 Hanover Pike,Mississauga,905-554-3838,dorothy.aitken@cox.net,eandrysiaklu,dD9&1iM}C9
787,Chauncey,Mcelreath,615 Main St #3722,Vanier,613-908-7090,chauncey.mcelreath@yahoo.com,jworklv,"oJ3\*%gD,H"
788,Tenesha,Stropko,648 Waihona St #1152,Cardigan,506-629-6209,tenesha.stropko@aol.com,jsearleslw,uX7=Em>VkNp!
789,Anjelica,Lovero,689 S Steele St #1887,Amherst,902-386-1443,anjelica@lovero.org,fbirkinshawlx,"lY8,mk`""R92c0sP+"
790,Olga,Adessa,8507 Upland St,Burlington,905-775-6413,oadessa@cox.net,ghanniganely,pN0|giNot
791,Monte,Tindal,577 Page Ave,Laval,450-637-6499,monte@cox.net,rmorrisseylz,gQ1(@|<LuBb4}
792,Pamela,Mccoskey,6 West St #2,Terrebonne,450-282-1236,pamela.mccoskey@gmail.com,gdumbrillm0,oQ9_94UBv?V
793,Toshia,Lippoldt,7 Duluth St,Stoneham-Et-Tewkesbury,418-759-7863,toshia_lippoldt@aol.com,csollimem1,rB6$AS?(
794,Polly,Sandusky,39 Logan Ave #9518,Hamilton,905-705-6018,polly.sandusky@cox.net,ploverockm2,iW3\7!Ckx
795,Judy,Boerboom,384 N Main St,Paradise,709-560-7848,jboerboom@boerboom.com,tshordm3,"oR8,VvLm5B*1~ZO2"
796,Celestine,Pritt,79 E 92nd St,Ottawa,613-875-3120,celestine_pritt@cox.net,cwarrem4,pA6*#\iPrP``
797,Murray,Fode,59 W Century Rd,Pointe-Claire,514-921-5562,mfode@yahoo.com,dhavvockm5,gC9$IfY8bt_sp
798,Shoshana,Courter,8763 N Front St,Windsor,519-396-2906,shoshana@courter.org,wwoodwinm6,qN3<cWz=O2d
799,Glendora,Pezley,2 80e E #7867,Edmonton,780-508-2609,glendora.pezley@cox.net,bcrasswellm7,"xO6.NKPG,T5DlK"
800,Carlene,Kana,541 N 88th Ave,Brantford,519-930-5055,ckana@kana.com,ebrisem8,fD7}uW/P9E.\{S2
801,Adria,Gilliam,60 15th Ave,Hamilton,905-563-9396,adria_gilliam@cox.net,dwigsellm9,pC5`z#BT<0Q6Mqo=
802,Paola,Perkins,3951 Seaway Dr,Grande Prairie,780-573-8903,paola.perkins@aol.com,clinkleterma,lG1?y#7qk=%
803,Elina,Maury,2097 N Stonestreet Ave,North York,416-582-4379,elina.maury@hotmail.com,abrastedmb,cT9#GS8S(GS4
804,Emile,Dorio,264 Jefferson Hwy #83,Saint-Bruno,450-529-3773,edorio@cox.net,acubbinomc,rS3/7L`dSYE|nDBH
805,Zoila,Lannigan,40 N Dean St,York,416-322-9207,zlannigan@aol.com,kcobbingmd,xU6'=CoaZ{Hpt4
806,Yong,Yestramski,365 Zebra Pl,Brantford,519-344-3979,yong_yestramski@aol.com,legleme,lW0.G&yI
807,Leontine,Stalma,859 Franquette Ave,Simcoe,519-641-7145,lstalma@stalma.org,erontschmf,fV2'x\513
808,Troy,Dicus,58 Calle Arroyo,Trenton,613-938-7999,troy_dicus@yahoo.com,adoylymg,"bE3!k=g""r""qd(#|G"
809,Annamaria,Vanhuss,8348 1st Ave W,Dundas,905-495-3301,annamaria.vanhuss@cox.net,acastagnerimh,uI0|1pGaS0g=x
810,Dorothea,Lowther,2763 Fort Campbell Blvd #7554,Sudbury,705-793-4986,dorothea_lowther@yahoo.com,rbassfordmi,oZ9|M5%Xt_DlL
811,Marion,Letran,5670 Leonis Blvd,Gatineau,819-966-7240,marion_letran@cox.net,fdestoopmj,nY9\Wl97c
812,Avery,Masso,6 Central Ave #664,Amherst,902-588-8947,avery.masso@hotmail.com,cphillpottsmk,jJ2#rs.~{Ug
813,Trinidad,Bredernitz,75 N Washington Ave,Lasalle,514-561-2312,trinidad@yahoo.com,gpickettml,lI2>#q3Cm
814,Herminia,Penso,880 W South Water Market,Fort McMurray,780-740-5294,hpenso@cox.net,anicolsonmm,hS3(TVE~?t6v?F
815,Val,Bigaud,42 N 16th St #620,Montreal,514-726-2573,val_bigaud@aol.com,hbeardsellmn,bD4*uycX{D
816,Renay,Oviedo,873 E Cumberland St,North York,416-336-6767,renay.oviedo@oviedo.com,anesbymo,"xN3"".}OaCEs`5(A"
817,Buck,Kotow,863 Mcgilchrist St Se,Thunder Bay,807-668-2676,buck_kotow@aol.com,ggregoracimp,nP7`K.r|Z@2TT
818,Toi,Rollison,2 S Church St,Terrebonne,450-714-2875,toi_rollison@rollison.com,rcodamq,tT1@%_DVy+'r+
819,Shanice,Pennel,31 N Canal St,Kingston,613-850-3405,shanice.pennel@pennel.org,rbartosekmr,uC5.(`=Y&ni7l@3
820,Oliva,Ramerez,8688 Manning Blvd #547,Calgary,403-690-1059,oramerez@yahoo.com,mjeacockems,rN0`h#ifnG+wEV
821,Tamera,Crocker,652 Pacific Hwy,Edmonton,780-833-7024,tcrocker@cox.net,rsharlandmt,jW8/wMr_BDewWe
822,Melvin,Rather,8794 34th Ave,Drummondville,819-418-3496,melvin.rather@aol.com,mpykermanmu,aJ8.NM$**!.lX2`
823,Essie,Fitzke,9 3rd St,Welshpool,506-785-2719,essie_fitzke@fitzke.org,zbeneditmv,cV0>rnzG(/*z}
824,Shay,Knieper,571 Maiden Ln #7,Brossard,450-806-3050,shay.knieper@gmail.com,agaleymw,pW3&!=s&(v>
825,Ruby,Sensibaugh,637 Wright Rd,Coquitlam,604-553-2468,ruby@sensibaugh.com,azmitrukmx,hL5?qq$IH>Mr0Mh
826,Caren,Doscher,1770 Mission Ave,Calgary,403-344-3614,cdoscher@doscher.org,wizacmy,tE9)h03k
827,Frank,Amend,2583 Lincoln Blvd,Cambridge,519-823-9369,frank@yahoo.com,nkarmelmz,pB8$Bc?5Re|F~
828,Lasandra,Frisinger,1 Highway 71 S,Abbotsford,604-210-7413,lfrisinger@cox.net,mboadbyn0,xO5`I##Sofb
829,Sommer,Frere,1309 Pitney Rd,Saint-Hubert,450-777-9643,sfrere@yahoo.com,prosenfarbn1,"cV9'e+$"")s7SF_?b"
830,Gretchen,Mckeon,809 W Bayshore Rd,Trail,250-617-7197,gretchen.mckeon@gmail.com,rellerbyn2,wW1\VrD18
831,Providencia,Marien,83 Magnavox Way,Ottawa,613-256-5226,providencia.marien@marien.com,bboultwoodn3,bF6\*apY
832,Lindsey,Arnoldi,87 Via Contenta,West Kelowna,250-387-4636,larnoldi@arnoldi.com,gsandisonn4,gR6#gK@z1rOm92/
833,Romana,Riesgraf,986 Whitaker Way,Moncton,506-310-3728,romana_riesgraf@hotmail.com,saleksichn5,yU3=w8ucM*4Xnoq5
834,Nobuko,Logwood,612 York St,Sarnia,519-739-4745,nobuko.logwood@cox.net,kvenourn6,nA6?tnYtH%4!
835,Shawnna,Arredondo,4 N Brand Blvd,Orleans,613-996-1062,sarredondo@arredondo.com,mnewensn7,pH4=5$v#<U
836,Doyle,Hathcox,48 Market St,Prince George,250-227-4140,doyle.hathcox@aol.com,estenern8,lS8&IXbtbGS0)WlM
837,Jacinta,Deppen,1458 W Henry St,Nelson,250-203-5054,jdeppen@cox.net,fzannotellin9,gN3|lHii
838,Tawanna,Kuamoo,380 Main St,Matane,418-734-9693,tawanna_kuamoo@gmail.com,sborthena,"jS0,UO,=WDB>BwKK"
839,Christa,Cloutier,743 Wolfert Ave,Calgary,403-461-2407,ccloutier@hotmail.com,lmorfeynb,vR3.>y=z2*DX
840,Noe,Kotz,3878 Little John Way,Salt Spring Island,250-901-1245,nkotz@kotz.org,crennenc,"mG2|""e&UP"
841,Ellen,Fajen,32 Marguerite Pky,Edmonton,780-720-7927,ellen.fajen@aol.com,gkleinstubnd,hB5&(bkY5W9lTS{@
842,Tequila,Pelletier,6173 Landmeier Rd,Richmond Hill,905-692-6934,tequila_pelletier@cox.net,aprucknerne,aL1@MC@=S%F
843,Tawny,Bonventre,5 Middletown Blvd,Richmond,604-632-4346,tbonventre@aol.com,chazlegrovenf,nH2#)65l{(Ps=EPR
844,Rosalyn,Mcspedon,449 Oakwood Ave,Kingston,613-362-7798,rosalyn.mcspedon@mcspedon.org,joculliganng,cT5|eBxL}R~}b
845,Noble,Miyata,7059 E Kilbourn Ave #252,Tillsonburg,519-346-6651,noble_miyata@gmail.com,cmccardnh,rL3|PnN1L1IUh
